schema_version,run_id,question_index,question,k,relevant_chunk_ids,retrieved_chunk_ids,hit_chunk_ids,missed_chunk_ids,dense_ranks,bm25_ranks,hybrid_scores,pre_rerank_ranks,rerank_scores,precision,recall,hit,reciprocal_rank,ndcg
2,eval_20260818T120217971357Z,11,What physiological mechanism explains why high potassium intake from unrefined food sources is safe for individuals with healthy kidney function?,10,"[""potassium_intake_chunk_0024"",""potassium_intake_chunk_0026"",""potassium_intake_chunk_0052""]","[""potassium_intake_chunk_0026"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0024"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0014"",""potassium_intake_chunk_0051"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0069"",""potassium_intake_chunk_0068""]","[""potassium_intake_chunk_0026"",""potassium_intake_chunk_0024""]","[""potassium_intake_chunk_0052""]","[1,2,6,3,4,5,11,17,null,null]","[3,5,2,11,18,6,7,null,8,17]","[0.032266458495966696,0.0315136476426799,0.03128054740957967,0.029957522915269395,0.02844551282051282,0.030536130536130537,0.02900988017658188,0.012987012987012988,0.014705882352941176,0.012987012987012988]","[1,2,3,5,7,4,6,25,13,26]","[1.1855283975601196,0.9817802309989929,0.6005674004554749,-0.49612167477607727,-1.4127888679504395,-1.7623028755187988,-2.3230576515197754,-2.4038093090057373,-3.7386715412139893,-3.8154971599578857]",0.2,0.6666666666666666,1.0,1.0,0.7039180890341347
2,eval_20260818T120217971357Z,11,What physiological mechanism explains why high potassium intake from unrefined food sources is safe for individuals with healthy kidney function?,20,"[""potassium_intake_chunk_0024"",""potassium_intake_chunk_0026"",""potassium_intake_chunk_0052""]","[""potassium_intake_chunk_0026"",""potassium_intake_chunk_0028"",""potassium_intake_chunk_0024"",""potassium_intake_chunk_0027"",""potassium_intake_chunk_0014"",""potassium_intake_chunk_0051"",""potassium_intake_chunk_0173"",""potassium_intake_chunk_0017"",""potassium_intake_chunk_0069"",""potassium_intake_chunk_0068"",""potassium_intake_chunk_0055"",""potassium_intake_chunk_0039"",""potassium_intake_chunk_0172"",""potassium_intake_chunk_0064"",""sodium_intake_for_adults_and_children_chunk_0025"",""potassium_intake_chunk_0067"",""potassium_intake_chunk_0061"",""potassium_intake_chunk_0201"",""sodium_intake_for_adults_and_children_chunk_0019"",""potassium_intake_chunk_0167""]","[""potassium_intake_chunk_0026"",""potassium_intake_chunk_0024""]","[""potassium_intake_chunk_0052""]","[1,2,6,3,4,5,11,17,null,null,null,8,7,null,null,19,null,13,9,14]","[3,5,2,11,18,6,7,null,8,17,13,14,null,9,1,null,10,null,null,null]","[0.032266458495966696,0.0315136476426799,0.03128054740957967,0.029957522915269395,0.02844551282051282,0.030536130536130537,0.02900988017658188,0.012987012987012988,0.014705882352941176,0.012987012987012988,0.0136986301369863,0.02821939586645469,0.014925373134328358,0.014492753623188406,0.01639344262295082,0.012658227848101266,0.014285714285714285,0.0136986301369863,0.014492753623188406,0.013513513513513514]","[1,2,3,5,7,4,6,25,13,26,19,8,12,14,10,28,16,20,15,21]","[1.1855283975601196,0.9817802309989929,0.6005674004554749,-0.49612167477607727,-1.4127888679504395,-1.7623028755187988,-2.3230576515197754,-2.4038093090057373,-3.7386715412139893,-3.8154971599578857,-4.172128677368164,-4.210105895996094,-4.3825273513793945,-4.463726997375488,-4.563969135284424,-4.654961585998535,-5.069340229034424,-5.084859371185303,-5.359622478485107,-5.420092582702637]",0.1,0.6666666666666666,1.0,1.0,0.7039180890341347
2,eval_20260818T120217971357Z,12,What is the blood pressure threshold recommended by WHO to initiate pharmacological treatment in individuals with a confirmed diagnosis of hypertension?,5,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0032""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[2,1,3,5,7]","[2,3,1,5,4]","[0.03225806451612903,0.032266458495966696,0.032266458495966696,0.03076923076923077,0.03055037313432836]","[3,2,1,4,5]","[9.896926879882812,9.685521125793457,6.409896373748779,5.670104026794434,4.223264694213867]",0.4,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,12,What is the blood pressure threshold recommended by WHO to initiate pharmacological treatment in individuals with a confirmed diagnosis of hypertension?,10,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0032"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0124"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0025"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[2,1,3,5,7,18,14,11,10,8]","[2,3,1,5,4,13,15,18,null,null]","[0.03225806451612903,0.032266458495966696,0.032266458495966696,0.03076923076923077,0.03055037313432836,0.02651914295749912,0.02684684684684685,0.02690501986276634,0.014285714285714285,0.014705882352941176]","[3,2,1,4,5,11,10,9,18,15]","[9.896926879882812,9.685521125793457,6.409896373748779,5.670104026794434,4.223264694213867,3.8094236850738525,3.5883994102478027,3.583888292312622,3.562640905380249,3.3239238262176514]",0.2,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,12,What is the blood pressure threshold recommended by WHO to initiate pharmacological treatment in individuals with a confirmed diagnosis of hypertension?,20,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0032"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0124"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0025"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0029"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0021"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0221"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0009"",""potassium_intake_chunk_0061""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[2,1,3,5,7,18,14,11,10,8,6,15,4,16,9,17,20,12,19,null]","[2,3,1,5,4,13,15,18,null,null,null,null,10,null,19,16,6,null,null,7]","[0.03225806451612903,0.032266458495966696,0.032266458495966696,0.03076923076923077,0.03055037313432836,0.02651914295749912,0.02684684684684685,0.02690501986276634,0.014285714285714285,0.014705882352941176,0.015151515151515152,0.013333333333333334,0.029910714285714284,0.013157894736842105,0.02715098147128967,0.026144907723855092,0.027651515151515153,0.013888888888888888,0.012658227848101266,0.014925373134328358]","[3,2,1,4,5,11,10,9,18,15,13,24,6,25,8,12,7,20,27,14]","[9.896926879882812,9.685521125793457,6.409896373748779,5.670104026794434,4.223264694213867,3.8094236850738525,3.5883994102478027,3.583888292312622,3.562640905380249,3.3239238262176514,2.39896559715271,2.176481246948242,1.9303687810897827,1.6329514980316162,1.4119327068328857,1.4103279113769531,0.2467571198940277,0.19837380945682526,-0.14913612604141235,-3.379112958908081]",0.1,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,13,At what systolic blood pressure level does WHO recommend starting pharmacological treatment for individuals with existing cardiovascular disease?,5,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018""]",[],"[1,2,3,7,9]","[2,1,3,10,8]","[0.03252247488101534,0.03252247488101534,0.031746031746031744,0.029211087420042643,0.02919863597612958]","[2,1,3,4,5]","[8.850407600402832,8.756160736083984,6.131169319152832,4.627366065979004,4.587015628814697]",0.4,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,13,At what systolic blood pressure level does WHO recommend starting pharmacological treatment for individuals with existing cardiovascular disease?,10,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0060"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018""]",[],"[1,2,3,7,9,17,18,null,null,null]","[2,1,3,10,8,20,null,16,4,5]","[0.03252247488101534,0.03252247488101534,0.031746031746031744,0.029211087420042643,0.02919863597612958,0.02548701298701299,0.01282051282051282,0.013157894736842105,0.015625,0.015384615384615385]","[2,1,3,4,5,10,29,27,12,13]","[8.850407600402832,8.756160736083984,6.131169319152832,4.627366065979004,4.587015628814697,2.6482763290405273,2.591341018676758,1.4034037590026855,1.249216079711914,1.0694949626922607]",0.2,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,13,At what systolic blood pressure level does WHO recommend starting pharmacological treatment for individuals with existing cardiovascular disease?,20,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0060"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0214"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0217"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0150"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0215"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0220""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018""]",[],"[1,2,3,7,9,17,18,null,null,null,19,4,14,11,null,null,null,8,12,20]","[2,1,3,10,8,20,null,16,4,5,13,17,null,null,14,7,6,null,11,18]","[0.03252247488101534,0.03252247488101534,0.031746031746031744,0.029211087420042643,0.02919863597612958,0.02548701298701299,0.01282051282051282,0.013157894736842105,0.015625,0.015384615384615385,0.026356857985087564,0.028612012987012988,0.013513513513513514,0.014084507042253521,0.013513513513513514,0.014925373134328358,0.015151515151515152,0.014705882352941176,0.02797339593114241,0.02532051282051282]","[2,1,3,4,5,10,29,27,12,13,8,6,23,21,24,17,15,18,7,11]","[8.850407600402832,8.756160736083984,6.131169319152832,4.627366065979004,4.587015628814697,2.6482763290405273,2.591341018676758,1.4034037590026855,1.249216079711914,1.0694949626922607,0.9549353718757629,0.8244734406471252,0.5044106245040894,0.20244038105010986,0.14304569363594055,-0.06098809465765953,-0.07846598327159882,-0.14694033563137054,-0.15412002801895142,-0.35314011573791504]",0.1,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,14,"What is the recommendation for initiating pharmacological treatment in individuals without cardiovascular disease but with high cardiovascular risk, diabetes, or chronic kidney disease?",5,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0060"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[3,1,6,11,2]","[1,2,6,7,5]","[0.032266458495966696,0.03252247488101534,0.030303030303030304,0.02900988017658188,0.0315136476426799]","[2,1,5,7,3]","[8.445585250854492,8.341526985168457,5.136928081512451,4.884191036224365,4.226629257202148]",0.4,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,14,"What is the recommendation for initiating pharmacological treatment in individuals without cardiovascular disease but with high cardiovascular risk, diabetes, or chronic kidney disease?",10,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0060"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0214"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0217""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[3,1,6,11,2,4,null,20,null,7]","[1,2,6,7,5,8,20,3,11,9]","[0.032266458495966696,0.03252247488101534,0.030303030303030304,0.02900988017658188,0.0315136476426799,0.030330882352941176,0.0125,0.028373015873015873,0.014084507042253521,0.029418126757516764]","[2,1,5,7,3,4,27,10,17,6]","[8.445585250854492,8.341526985168457,5.136928081512451,4.884191036224365,4.226629257202148,2.4298360347747803,2.093660831451416,1.5876262187957764,1.5534956455230713,1.3090410232543945]",0.2,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,14,"What is the recommendation for initiating pharmacological treatment in individuals without cardiovascular disease but with high cardiovascular risk, diabetes, or chronic kidney disease?",20,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0020"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0060"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0214"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0015"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0091"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0211"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0217"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0023"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0215"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0218"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0219"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0064"",""sodium_intake_for_adults_and_children_chunk_0072"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0124"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0093"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0068"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0133""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047""]",[],"[3,1,6,11,2,4,null,20,null,7,null,8,19,14,null,null,null,18,17,10]","[1,2,6,7,5,8,20,3,11,9,4,10,17,13,14,16,18,15,null,null]","[0.032266458495966696,0.03252247488101534,0.030303030303030304,0.02900988017658188,0.0315136476426799,0.030330882352941176,0.0125,0.028373015873015873,0.014084507042253521,0.029418126757516764,0.015625,0.028991596638655463,0.025645240835114255,0.027212143650499815,0.013513513513513514,0.013157894736842105,0.01282051282051282,0.026153846153846153,0.012987012987012988,0.014285714285714285]","[2,1,5,7,3,4,27,10,17,6,14,8,13,11,20,23,25,12,24,16]","[8.445585250854492,8.341526985168457,5.136928081512451,4.884191036224365,4.226629257202148,2.4298360347747803,2.093660831451416,1.5876262187957764,1.5534956455230713,1.3090410232543945,1.2925002574920654,1.1297506093978882,0.3290185332298279,0.12413111329078674,-0.2818085253238678,-0.8558120131492615,-0.9638241529464722,-1.5933599472045898,-1.7286159992218018,-2.5225865840911865]",0.1,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,15,How quickly should pharmacological treatment be started following a confirmed diagnosis of hypertension?,5,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141""]",[],"[1,2,3,4,6]","[1,2,3,5,4]","[0.03278688524590164,0.03225806451612903,0.031746031746031744,0.031009615384615385,0.030776515151515152]","[1,2,3,4,5]","[6.4938578605651855,6.404454231262207,5.962089538574219,4.176768779754639,2.885786771774292]",0.6,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,15,How quickly should pharmacological treatment be started following a confirmed diagnosis of hypertension?,10,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0025"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141""]",[],"[1,2,3,4,6,7,5,8,20,16]","[1,2,3,5,4,null,null,null,10,15]","[0.03278688524590164,0.03225806451612903,0.031746031746031744,0.031009615384615385,0.030776515151515152,0.014925373134328358,0.015384615384615385,0.014705882352941176,0.026785714285714288,0.02649122807017544]","[1,2,3,4,5,15,13,16,9,12]","[6.4938578605651855,6.404454231262207,5.962089538574219,4.176768779754639,2.885786771774292,2.014599561691284,1.6585251092910767,1.470257043838501,0.6880186796188354,0.5153167247772217]",0.3,1.0,1.0,1.0,1.0
2,eval_20260818T120217971357Z,15,How quickly should pharmacological treatment be started following a confirmed diagnosis of hypertension?,20,"[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0018"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0030"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0019"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0054"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0016"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0025"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0061"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0104"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0221"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0022"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0021"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0098"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0124"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0027"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0217"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0078"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0067""]","[""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0047"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0142"",""guideline_for_the_pharmacological_treatment_of_hypertension_in_adults_chunk_0141""]",[],"[1,2,3,4,6,7,5,8,20,16,15,12,19,13,18,11,null,null,null,null]","[1,2,3,5,4,null,null,null,10,15,8,18,7,12,null,19,20,14,6,9]","[0.03278688524590164,0.03225806451612903,0.031746031746031744,0.031009615384615385,0.030776515151515152,0.014925373134328358,0.015384615384615385,0.014705882352941176,0.026785714285714288,0.02649122807017544,0.02803921568627451,0.026709401709401708,0.027583600982429624,0.02758751902587519,0.01282051282051282,0.026742734890354787,0.0125,0.013513513513513514,0.015151515151515152,0.014492753623188406]","[1,2,3,4,5,15,13,16,9,12,6,11,8,7,27,10,28,23,14,17]","[6.4938578605651855,6.404454231262207,5.962089538574219,4.176768779754639,2.885786771774292,2.014599561691284,1.6585251092910767,1.470257043838501,0.6880186796188354,0.5153167247772217,0.32163676619529724,-0.47732681035995483,-0.5838105082511902,-0.689496636390686,-0.7633805274963379,-0.8375837206840515,-0.8485527634620667,-0.9072556495666504,-1.1098670959472656,-1.1882681846618652]",0.15,1.0,1.0,1.0,1.0
